_id,Year,Country/State,AgeGroup,Person
5711,1987,SARAWAK,15–19,89.1
5712,1987,SARAWAK,20–24,110.6
5713,1987,SARAWAK,25–29,95.7
5714,1987,SARAWAK,30–34,81.8
5715,1987,SARAWAK,35–39,72.1
5716,1987,SARAWAK,40–44,57.4
5717,1987,SARAWAK,45–49,49.9
5718,1987,SARAWAK,50–54,36.2
5719,1987,SARAWAK,55–59,29.9
5720,1987,SARAWAK,60–64,19.3
5721,1987,W.P.KUALA LUMPUR,Total,457.9
5722,1987,W.P.KUALA LUMPUR,15–19,29.4
5723,1987,W.P.KUALA LUMPUR,20–24,99.5
5724,1987,W.P.KUALA LUMPUR,25–29,100.9
5725,1987,W.P.KUALA LUMPUR,30–34,73.1
5726,1987,W.P.KUALA LUMPUR,35–39,57.3
5727,1987,W.P.KUALA LUMPUR,40–44,36.4
5728,1987,W.P.KUALA LUMPUR,45–49,28.8
5729,1987,W.P.KUALA LUMPUR,50–54,17.8
5730,1987,W.P.KUALA LUMPUR,55–59,8.7
5731,1987,W.P.KUALA LUMPUR,60–64,5.9
5732,1987,W.P.LABUAN,Total,12.3
5733,1987,W.P.LABUAN,15–19,0.9
5734,1987,W.P.LABUAN,20–24,2.1
5735,1987,W.P.LABUAN,25–29,2.9
5736,1987,W.P.LABUAN,30–34,2.6
5737,1987,W.P.LABUAN,35–39,1.7
5738,1987,W.P.LABUAN,40–44,0.8
5739,1987,W.P.LABUAN,45–49,0.6
5740,1987,W.P.LABUAN,50–54,0.4
5741,1987,W.P.LABUAN,55–59,0.2
5742,1987,W.P.LABUAN,60–64,0.2
5743,1986,MALAYSIA,Total,5760.1
5744,1986,MALAYSIA,15–19,542.3
5745,1986,MALAYSIA,20–24,1047.6
5746,1986,MALAYSIA,25–29,964.7
5747,1986,MALAYSIA,30–34,825.0
5748,1986,MALAYSIA,35–39,685.2
5749,1986,MALAYSIA,40–44,518.8
5750,1986,MALAYSIA,45–49,471.7
5751,1986,MALAYSIA,50–54,334.6
5752,1986,MALAYSIA,55–59,228.2
5753,1986,MALAYSIA,60–64,142.0
5754,1986,JOHOR,Total,700.4
5755,1986,JOHOR,15–19,72.0
5756,1986,JOHOR,20–24,134.5
5757,1986,JOHOR,25–29,115.6
5758,1986,JOHOR,30–34,100.5
5759,1986,JOHOR,35–39,83.7
5760,1986,JOHOR,40–44,56.9
5761,1986,JOHOR,45–49,55.3
5762,1986,JOHOR,50–54,39.3
5763,1986,JOHOR,55–59,26.3
5764,1986,JOHOR,60–64,16.2
5765,1986,KEDAH,Total,418.0
5766,1986,KEDAH,15–19,32.9
5767,1986,KEDAH,20–24,64.2
5768,1986,KEDAH,25–29,59.5
5769,1986,KEDAH,30–34,56.8
5770,1986,KEDAH,35–39,52.1
5771,1986,KEDAH,40–44,44.3
5772,1986,KEDAH,45–49,41.9
5773,1986,KEDAH,50–54,30.6
5774,1986,KEDAH,55–59,23.2
5775,1986,KEDAH,60–64,12.5
5776,1986,KELANTAN,Total,340.2
5777,1986,KELANTAN,15–19,24.6
5778,1986,KELANTAN,20–24,51.9
5779,1986,KELANTAN,25–29,49.2
5780,1986,KELANTAN,30–34,46.1
5781,1986,KELANTAN,35–39,40.1
5782,1986,KELANTAN,40–44,38.8
5783,1986,KELANTAN,45–49,30.8
5784,1986,KELANTAN,50–54,22.0
5785,1986,KELANTAN,55–59,20.5
5786,1986,KELANTAN,60–64,16.1
5787,1986,MELAKA,Total,169.8
5788,1986,MELAKA,15–19,16.4
5789,1986,MELAKA,20–24,31.5
5790,1986,MELAKA,25–29,25.5
5791,1986,MELAKA,30–34,24.1
5792,1986,MELAKA,35–39,19.2
5793,1986,MELAKA,40–44,14.8
5794,1986,MELAKA,45–49,14.7
5795,1986,MELAKA,50–54,10.7
5796,1986,MELAKA,55–59,7.5
5797,1986,MELAKA,60–64,5.4
5798,1986,NEGERI SEMBILAN,Total,213.5
5799,1986,NEGERI SEMBILAN,15–19,17.2
5800,1986,NEGERI SEMBILAN,20–24,33.7
5801,1986,NEGERI SEMBILAN,25–29,36.8
5802,1986,NEGERI SEMBILAN,30–34,32.8
5803,1986,NEGERI SEMBILAN,35–39,26.8
5804,1986,NEGERI SEMBILAN,40–44,17.3
5805,1986,NEGERI SEMBILAN,45–49,22.5
5806,1986,NEGERI SEMBILAN,50–54,11.9
5807,1986,NEGERI SEMBILAN,55–59,9.5
5808,1986,NEGERI SEMBILAN,60–64,4.9
5809,1986,PAHANG,Total,315.4
5810,1986,PAHANG,15–19,34.2
5811,1986,PAHANG,20–24,55.2
5812,1986,PAHANG,25–29,50.0
5813,1986,PAHANG,30–34,44.6
5814,1986,PAHANG,35–39,38.3
5815,1986,PAHANG,40–44,29.4
5816,1986,PAHANG,45–49,28.6
5817,1986,PAHANG,50–54,18.7
5818,1986,PAHANG,55–59,10.3
5819,1986,PAHANG,60–64,6.1
5820,1986,PULAU PINANG,Total,391.4
5821,1986,PULAU PINANG,15–19,26.2
5822,1986,PULAU PINANG,20–24,83.7
5823,1986,PULAU PINANG,25–29,69.0
5824,1986,PULAU PINANG,30–34,58.2
5825,1986,PULAU PINANG,35–39,49.1
5826,1986,PULAU PINANG,40–44,34.8
5827,1986,PULAU PINANG,45–49,30.8
5828,1986,PULAU PINANG,50–54,19.7
5829,1986,PULAU PINANG,55–59,12.8
5830,1986,PULAU PINANG,60–64,7.1
5831,1986,PERAK,Total,669.9
5832,1986,PERAK,15–19,67.6
5833,1986,PERAK,20–24,103.8
5834,1986,PERAK,25–29,101.3
5835,1986,PERAK,30–34,87.7
5836,1986,PERAK,35–39,85.0
5837,1986,PERAK,40–44,62.7
5838,1986,PERAK,45–49,59.8
5839,1986,PERAK,50–54,53.1
5840,1986,PERAK,55–59,31.5
5841,1986,PERAK,60–64,17.3
5842,1986,PERLIS,Total,57.6
5843,1986,PERLIS,15–19,4.6
5844,1986,PERLIS,20–24,10.4
5845,1986,PERLIS,25–29,9.5
5846,1986,PERLIS,30–34,6.7
5847,1986,PERLIS,35–39,5.0
5848,1986,PERLIS,40–44,5.1
5849,1986,PERLIS,45–49,6.1
5850,1986,PERLIS,50–54,4.5
5851,1986,PERLIS,55–59,3.5
5852,1986,PERLIS,60–64,2.2
5853,1986,SELANGOR,Total,777.1
5854,1986,SELANGOR,15–19,67.6
5855,1986,SELANGOR,20–24,160.3
5856,1986,SELANGOR,25–29,148.8
5857,1986,SELANGOR,30–34,127.1
5858,1986,SELANGOR,35–39,101.1
5859,1986,SELANGOR,40–44,62.0
5860,1986,SELANGOR,45–49,53.3
5861,1986,SELANGOR,50–54,30.0
5862,1986,SELANGOR,55–59,17.8
5863,1986,SELANGOR,60–64,9.0
5864,1986,TERENGGANU,Total,218.4
5865,1986,TERENGGANU,15–19,15.6
5866,1986,TERENGGANU,20–24,37.3
5867,1986,TERENGGANU,25–29,35.9
5868,1986,TERENGGANU,30–34,28.9
5869,1986,TERENGGANU,35–39,23.4
5870,1986,TERENGGANU,40–44,23.0
5871,1986,TERENGGANU,45–49,21.0
5872,1986,TERENGGANU,50–54,13.6
5873,1986,TERENGGANU,55–59,10.8
5874,1986,TERENGGANU,60–64,8.8
5875,1986,SABAH,Total,405.5
5876,1986,SABAH,15–19,39.5
5877,1986,SABAH,20–24,67.4
5878,1986,SABAH,25–29,74.5
5879,1986,SABAH,30–34,60.5
5880,1986,SABAH,35–39,44.1
5881,1986,SABAH,40–44,35.5
5882,1986,SABAH,45–49,33.1
5883,1986,SABAH,50–54,23.9
5884,1986,SABAH,55–59,16.2
5885,1986,SABAH,60–64,11.0
5886,1986,SARAWAK,Total,614.3
5887,1986,SARAWAK,15–19,89.2
5888,1986,SARAWAK,20–24,107.2
5889,1986,SARAWAK,25–29,87.3
5890,1986,SARAWAK,30–34,80.7
5891,1986,SARAWAK,35–39,63.4
5892,1986,SARAWAK,40–44,56.5
5893,1986,SARAWAK,45–49,44.0
5894,1986,SARAWAK,50–54,37.6
5895,1986,SARAWAK,55–59,28.3
5896,1986,SARAWAK,60–64,20.1
5897,1986,W.P.KUALA LUMPUR,Total,455.0
5898,1986,W.P.KUALA LUMPUR,15–19,33.7
5899,1986,W.P.KUALA LUMPUR,20–24,103.6
5900,1986,W.P.KUALA LUMPUR,25–29,98.9
5901,1986,W.P.KUALA LUMPUR,30–34,67.6
5902,1986,W.P.KUALA LUMPUR,35–39,52.3
5903,1986,W.P.KUALA LUMPUR,40–44,36.6
5904,1986,W.P.KUALA LUMPUR,45–49,29.2
5905,1986,W.P.KUALA LUMPUR,50–54,18.4
5906,1986,W.P.KUALA LUMPUR,55–59,9.6
5907,1986,W.P.KUALA LUMPUR,60–64,5.1
5908,1986,W.P.LABUAN,Total,13.6
5909,1986,W.P.LABUAN,15–19,1.1
5910,1986,W.P.LABUAN,20–24,2.9
5911,1986,W.P.LABUAN,25–29,3.0
5912,1986,W.P.LABUAN,30–34,2.6
5913,1986,W.P.LABUAN,35–39,1.6
5914,1986,W.P.LABUAN,40–44,1.0
5915,1986,W.P.LABUAN,45–49,0.6
5916,1986,W.P.LABUAN,50–54,0.4
5917,1986,W.P.LABUAN,55–59,0.3
5918,1986,W.P.LABUAN,60–64,0.1
5919,1985,MALAYSIA,Total,5653.4
5920,1985,MALAYSIA,15–19,539.5
5921,1985,MALAYSIA,20–24,1054.3
5922,1985,MALAYSIA,25–29,952.1
5923,1985,MALAYSIA,30–34,791.9
5924,1985,MALAYSIA,35–39,662.0
5925,1985,MALAYSIA,40–44,512.5
5926,1985,MALAYSIA,45–49,464.6
5927,1985,MALAYSIA,50–54,313.8
5928,1985,MALAYSIA,55–59,223.8
5929,1985,MALAYSIA,60–64,138.9
5930,1985,JOHOR,Total,672.7
5931,1985,JOHOR,15–19,74.7
5932,1985,JOHOR,20–24,128.5
5933,1985,JOHOR,25–29,109.2
5934,1985,JOHOR,30–34,92.0
5935,1985,JOHOR,35–39,79.6
5936,1985,JOHOR,40–44,60.7
5937,1985,JOHOR,45–49,54.2
5938,1985,JOHOR,50–54,34.3
5939,1985,JOHOR,55–59,26.1
5940,1985,JOHOR,60–64,13.4
5941,1985,KEDAH,Total,413.8
5942,1985,KEDAH,15–19,34.4
5943,1985,KEDAH,20–24,63.4
5944,1985,KEDAH,25–29,62.2
5945,1985,KEDAH,30–34,57.3
5946,1985,KEDAH,35–39,49.8
5947,1985,KEDAH,40–44,38.7
5948,1985,KEDAH,45–49,44.6
5949,1985,KEDAH,50–54,27.4
5950,1985,KEDAH,55–59,21.0
5951,1985,KEDAH,60–64,15.0
5952,1985,KELANTAN,Total,323.6
5953,1985,KELANTAN,15–19,20.8
5954,1985,KELANTAN,20–24,47.2
5955,1985,KELANTAN,25–29,45.7
5956,1985,KELANTAN,30–34,39.2
5957,1985,KELANTAN,35–39,39.3
5958,1985,KELANTAN,40–44,39.0
5959,1985,KELANTAN,45–49,29.9
5960,1985,KELANTAN,50–54,23.0
5961,1985,KELANTAN,55–59,23.0
5962,1985,KELANTAN,60–64,16.4
5963,1985,MELAKA,Total,170.1
5964,1985,MELAKA,15–19,17.0
5965,1985,MELAKA,20–24,34.9
5966,1985,MELAKA,25–29,27.0
5967,1985,MELAKA,30–34,20.5
5968,1985,MELAKA,35–39,18.2
5969,1985,MELAKA,40–44,15.6
5970,1985,MELAKA,45–49,14.2
5971,1985,MELAKA,50–54,10.2
5972,1985,MELAKA,55–59,7.7
5973,1985,MELAKA,60–64,4.9
5974,1985,NEGERI SEMBILAN,Total,210.8
5975,1985,NEGERI SEMBILAN,15–19,15.9
5976,1985,NEGERI SEMBILAN,20–24,34.9
5977,1985,NEGERI SEMBILAN,25–29,33.4
5978,1985,NEGERI SEMBILAN,30–34,31.5
5979,1985,NEGERI SEMBILAN,35–39,27.6
5980,1985,NEGERI SEMBILAN,40–44,22.2
5981,1985,NEGERI SEMBILAN,45–49,21.0
5982,1985,NEGERI SEMBILAN,50–54,12.6
5983,1985,NEGERI SEMBILAN,55–59,8.5
5984,1985,NEGERI SEMBILAN,60–64,3.2
5985,1985,PAHANG,Total,327.8
5986,1985,PAHANG,15–19,35.6
5987,1985,PAHANG,20–24,61.4
5988,1985,PAHANG,25–29,53.4
5989,1985,PAHANG,30–34,47.2
5990,1985,PAHANG,35–39,39.7
5991,1985,PAHANG,40–44,30.6
5992,1985,PAHANG,45–49,28.5
5993,1985,PAHANG,50–54,14.8
5994,1985,PAHANG,55–59,9.9
5995,1985,PAHANG,60–64,6.8
5996,1985,PULAU PINANG,Total,388.1
5997,1985,PULAU PINANG,15–19,29.4
5998,1985,PULAU PINANG,20–24,81.9
5999,1985,PULAU PINANG,25–29,69.4
6000,1985,PULAU PINANG,30–34,55.2
6001,1985,PULAU PINANG,35–39,49.3
6002,1985,PULAU PINANG,40–44,35.4
6003,1985,PULAU PINANG,45–49,29.0
6004,1985,PULAU PINANG,50–54,21.2
6005,1985,PULAU PINANG,55–59,11.3
6006,1985,PULAU PINANG,60–64,6.1
6007,1985,PERAK,Total,669.6
6008,1985,PERAK,15–19,68.1
6009,1985,PERAK,20–24,111.4
6010,1985,PERAK,25–29,99.2
6011,1985,PERAK,30–34,89.5
6012,1985,PERAK,35–39,80.6
6013,1985,PERAK,40–44,62.0
6014,1985,PERAK,45–49,59.6
6015,1985,PERAK,50–54,48.1
6016,1985,PERAK,55–59,32.5
6017,1985,PERAK,60–64,18.7
6018,1985,PERLIS,Total,60.5
6019,1985,PERLIS,15–19,4.3
6020,1985,PERLIS,20–24,7.4
6021,1985,PERLIS,25–29,9.0
6022,1985,PERLIS,30–34,10.0
6023,1985,PERLIS,35–39,8.4
6024,1985,PERLIS,40–44,6.4
6025,1985,PERLIS,45–49,6.0
6026,1985,PERLIS,50–54,3.6
6027,1985,PERLIS,55–59,3.5
6028,1985,PERLIS,60–64,2.1
6029,1985,SELANGOR,Total,706.1
6030,1985,SELANGOR,15–19,60.3
6031,1985,SELANGOR,20–24,154.5
6032,1985,SELANGOR,25–29,140.2
6033,1985,SELANGOR,30–34,108.4
6034,1985,SELANGOR,35–39,81.3
6035,1985,SELANGOR,40–44,52.5
6036,1985,SELANGOR,45–49,50.4
6037,1985,SELANGOR,50–54,30.5
6038,1985,SELANGOR,55–59,18.5
6039,1985,SELANGOR,60–64,9.5
6040,1985,TERENGGANU,Total,212.4
6041,1985,TERENGGANU,15–19,16.5
6042,1985,TERENGGANU,20–24,34.2
6043,1985,TERENGGANU,25–29,34.1
6044,1985,TERENGGANU,30–34,30.0
6045,1985,TERENGGANU,35–39,24.5
6046,1985,TERENGGANU,40–44,20.6
6047,1985,TERENGGANU,45–49,22.4
6048,1985,TERENGGANU,50–54,11.6
6049,1985,TERENGGANU,55–59,9.1
6050,1985,TERENGGANU,60–64,9.4
6051,1985,SABAH,Total,403.4
6052,1985,SABAH,15–19,38.4
6053,1985,SABAH,20–24,72.9
6054,1985,SABAH,25–29,76.0
6055,1985,SABAH,30–34,59.5
6056,1985,SABAH,35–39,41.2
6057,1985,SABAH,40–44,37.0
6058,1985,SABAH,45–49,30.7
6059,1985,SABAH,50–54,23.4
6060,1985,SABAH,55–59,14.3
6061,1985,SABAH,60–64,10.1
6062,1985,SARAWAK,Total,587.5
6063,1985,SARAWAK,15–19,82.2
6064,1985,SARAWAK,20–24,102.0
6065,1985,SARAWAK,25–29,87.0
6066,1985,SARAWAK,30–34,75.4
6067,1985,SARAWAK,35–39,62.6
6068,1985,SARAWAK,40–44,54.4
6069,1985,SARAWAK,45–49,43.0
6070,1985,SARAWAK,50–54,35.0
6071,1985,SARAWAK,55–59,26.7
6072,1985,SARAWAK,60–64,19.1
6073,1985,W.P.KUALA LUMPUR,Total,491.7
6074,1985,W.P.KUALA LUMPUR,15–19,40.7
6075,1985,W.P.KUALA LUMPUR,20–24,116.5
6076,1985,W.P.KUALA LUMPUR,25–29,102.7
6077,1985,W.P.KUALA LUMPUR,30–34,73.6
6078,1985,W.P.KUALA LUMPUR,35–39,58.5
6079,1985,W.P.KUALA LUMPUR,40–44,36.5
6080,1985,W.P.KUALA LUMPUR,45–49,30.5
6081,1985,W.P.KUALA LUMPUR,50–54,17.6
6082,1985,W.P.KUALA LUMPUR,55–59,11.3
6083,1985,W.P.KUALA LUMPUR,60–64,3.8
6084,1985,W.P.LABUAN,Total,15.0
6085,1985,W.P.LABUAN,15–19,1.3
6086,1985,W.P.LABUAN,20–24,3.3
6087,1985,W.P.LABUAN,25–29,3.5
6088,1985,W.P.LABUAN,30–34,2.5
6089,1985,W.P.LABUAN,35–39,1.6
6090,1985,W.P.LABUAN,40–44,0.9
6091,1985,W.P.LABUAN,45–49,0.7
6092,1985,W.P.LABUAN,50–54,0.6
6093,1985,W.P.LABUAN,55–59,0.4
6094,1985,W.P.LABUAN,60–64,0.3
6095,1984,MALAYSIA,Total,5566.7
6096,1984,MALAYSIA,15–19,540.5
6097,1984,MALAYSIA,20–24,1044.2
6098,1984,MALAYSIA,25–29,935.5
6099,1984,MALAYSIA,30–34,779.5
6100,1984,MALAYSIA,35–39,629.4
6101,1984,MALAYSIA,40–44,514.6
6102,1984,MALAYSIA,45–49,451.0
6103,1984,MALAYSIA,50–54,315.9
6104,1984,MALAYSIA,55–59,208.8
6105,1984,MALAYSIA,60–64,147.3
6106,1984,JOHOR,Total,657.3
6107,1984,JOHOR,15–19,68.0
6108,1984,JOHOR,20–24,126.6
6109,1984,JOHOR,25–29,108.0
6110,1984,JOHOR,30–34,92.2
6111,1984,JOHOR,35–39,72.7
6112,1984,JOHOR,40–44,62.6
6113,1984,JOHOR,45–49,55.0
6114,1984,JOHOR,50–54,35.5
6115,1984,JOHOR,55–59,22.6
6116,1984,JOHOR,60–64,13.9
6117,1984,KEDAH,Total,417.6
6118,1984,KEDAH,15–19,33.1
6119,1984,KEDAH,20–24,65.8
6120,1984,KEDAH,25–29,61.4
6121,1984,KEDAH,30–34,54.3
6122,1984,KEDAH,35–39,49.8
6123,1984,KEDAH,40–44,40.6
6124,1984,KEDAH,45–49,45.0
6125,1984,KEDAH,50–54,29.1
6126,1984,KEDAH,55–59,22.0
6127,1984,KEDAH,60–64,16.4
6128,1984,KELANTAN,Total,322.3
6129,1984,KELANTAN,15–19,18.0
6130,1984,KELANTAN,20–24,50.7
6131,1984,KELANTAN,25–29,46.6
6132,1984,KELANTAN,30–34,43.0
6133,1984,KELANTAN,35–39,39.6
6134,1984,KELANTAN,40–44,33.5
6135,1984,KELANTAN,45–49,28.4
6136,1984,KELANTAN,50–54,22.2
6137,1984,KELANTAN,55–59,22.8
6138,1984,KELANTAN,60–64,17.7
6139,1984,MELAKA,Total,162.5
6140,1984,MELAKA,15–19,16.3
6141,1984,MELAKA,20–24,30.1
6142,1984,MELAKA,25–29,25.8
6143,1984,MELAKA,30–34,18.3
6144,1984,MELAKA,35–39,19.5
6145,1984,MELAKA,40–44,16.6
6146,1984,MELAKA,45–49,14.7
6147,1984,MELAKA,50–54,11.5
6148,1984,MELAKA,55–59,6.5
6149,1984,MELAKA,60–64,3.3
6150,1984,NEGERI SEMBILAN,Total,223.3
6151,1984,NEGERI SEMBILAN,15–19,17.9
6152,1984,NEGERI SEMBILAN,20–24,38.7
6153,1984,NEGERI SEMBILAN,25–29,38.6
6154,1984,NEGERI SEMBILAN,30–34,33.3
6155,1984,NEGERI SEMBILAN,35–39,23.1
6156,1984,NEGERI SEMBILAN,40–44,21.8
6157,1984,NEGERI SEMBILAN,45–49,22.1
6158,1984,NEGERI SEMBILAN,50–54,14.3
6159,1984,NEGERI SEMBILAN,55–59,9.1
6160,1984,NEGERI SEMBILAN,60–64,4.5
6161,1984,PAHANG,Total,306.9
6162,1984,PAHANG,15–19,32.5
6163,1984,PAHANG,20–24,56.4
6164,1984,PAHANG,25–29,52.1
6165,1984,PAHANG,30–34,45.0
6166,1984,PAHANG,35–39,35.7
6167,1984,PAHANG,40–44,30.4
6168,1984,PAHANG,45–49,25.2
6169,1984,PAHANG,50–54,13.3
6170,1984,PAHANG,55–59,9.1
6171,1984,PAHANG,60–64,7.1
6172,1984,PULAU PINANG,Total,383.7
6173,1984,PULAU PINANG,15–19,32.8
6174,1984,PULAU PINANG,20–24,83.2
6175,1984,PULAU PINANG,25–29,63.2
6176,1984,PULAU PINANG,30–34,52.1
6177,1984,PULAU PINANG,35–39,48.7
6178,1984,PULAU PINANG,40–44,33.8
6179,1984,PULAU PINANG,45–49,28.7
6180,1984,PULAU PINANG,50–54,22.2
6181,1984,PULAU PINANG,55–59,12.0
6182,1984,PULAU PINANG,60–64,6.9
6183,1984,PERAK,Total,659.6
6184,1984,PERAK,15–19,68.3
6185,1984,PERAK,20–24,100.7
6186,1984,PERAK,25–29,97.3
6187,1984,PERAK,30–34,91.5
6188,1984,PERAK,35–39,80.9
6189,1984,PERAK,40–44,62.0
6190,1984,PERAK,45–49,59.7
6191,1984,PERAK,50–54,47.7
6192,1984,PERAK,55–59,31.2
6193,1984,PERAK,60–64,20.3
6194,1984,PERLIS,Total,61.8
6195,1984,PERLIS,15–19,5.6
6196,1984,PERLIS,20–24,7.9
6197,1984,PERLIS,25–29,9.5
6198,1984,PERLIS,30–34,9.6
6199,1984,PERLIS,35–39,8.4
6200,1984,PERLIS,40–44,5.9
6201,1984,PERLIS,45–49,7.0
6202,1984,PERLIS,50–54,3.1
6203,1984,PERLIS,55–59,2.5
6204,1984,PERLIS,60–64,2.2
6205,1984,SELANGOR,Total,690.3
6206,1984,SELANGOR,15–19,64.7
6207,1984,SELANGOR,20–24,152.0
6208,1984,SELANGOR,25–29,137.0
6209,1984,SELANGOR,30–34,104.4
6210,1984,SELANGOR,35–39,76.1
6211,1984,SELANGOR,40–44,55.2
6212,1984,SELANGOR,45–49,45.3
6213,1984,SELANGOR,50–54,28.8
6214,1984,SELANGOR,55–59,15.6
6215,1984,SELANGOR,60–64,11.2
6216,1984,TERENGGANU,Total,204.4
6217,1984,TERENGGANU,15–19,16.7
6218,1984,TERENGGANU,20–24,36.6
6219,1984,TERENGGANU,25–29,32.9
6220,1984,TERENGGANU,30–34,28.3
6221,1984,TERENGGANU,35–39,23.0
6222,1984,TERENGGANU,40–44,18.4
6223,1984,TERENGGANU,45–49,20.0
6224,1984,TERENGGANU,50–54,12.2
6225,1984,TERENGGANU,55–59,8.3
6226,1984,TERENGGANU,60–64,8.1
6227,1984,SABAH,Total,400.3
6228,1984,SABAH,15–19,41.4
6229,1984,SABAH,20–24,77.6
6230,1984,SABAH,25–29,73.4
6231,1984,SABAH,30–34,58.5
6232,1984,SABAH,35–39,36.8
6233,1984,SABAH,40–44,39.3
6234,1984,SABAH,45–49,27.9
6235,1984,SABAH,50–54,21.3
6236,1984,SABAH,55–59,13.4
6237,1984,SABAH,60–64,10.8
6238,1984,SARAWAK,Total,575.3
6239,1984,SARAWAK,15–19,80.3
6240,1984,SARAWAK,20–24,100.1
6241,1984,SARAWAK,25–29,83.4
6242,1984,SARAWAK,30–34,74.3
6243,1984,SARAWAK,35–39,60.9
6244,1984,SARAWAK,40–44,53.9
6245,1984,SARAWAK,45–49,41.7
6246,1984,SARAWAK,50–54,37.0
6247,1984,SARAWAK,55–59,23.6
6248,1984,SARAWAK,60–64,20.2
6249,1984,W.P.KUALA LUMPUR,Total,485.4
6250,1984,W.P.KUALA LUMPUR,15–19,43.2
6251,1984,W.P.KUALA LUMPUR,20–24,114.0
6252,1984,W.P.KUALA LUMPUR,25–29,102.6
6253,1984,W.P.KUALA LUMPUR,30–34,72.2
6254,1984,W.P.KUALA LUMPUR,35–39,52.7
6255,1984,W.P.KUALA LUMPUR,40–44,39.6
6256,1984,W.P.KUALA LUMPUR,45–49,29.6
6257,1984,W.P.KUALA LUMPUR,50–54,17.2
6258,1984,W.P.KUALA LUMPUR,55–59,9.9
6259,1984,W.P.KUALA LUMPUR,60–64,4.5
6260,1984,W.P.LABUAN,Total,16.0
6261,1984,W.P.LABUAN,15–19,1.6
6262,1984,W.P.LABUAN,20–24,3.9
6263,1984,W.P.LABUAN,25–29,3.6
6264,1984,W.P.LABUAN,30–34,2.6
6265,1984,W.P.LABUAN,35–39,1.5
6266,1984,W.P.LABUAN,40–44,1.0
6267,1984,W.P.LABUAN,45–49,0.7
6268,1984,W.P.LABUAN,50–54,0.5
6269,1984,W.P.LABUAN,55–59,0.3
6270,1984,W.P.LABUAN,60–64,0.3
6271,1983,MALAYSIA,Total,5457.0
6272,1983,MALAYSIA,15–19,597.5
6273,1983,MALAYSIA,20–24,1025.1
6274,1983,MALAYSIA,25–29,896.4
6275,1983,MALAYSIA,30–34,744.8
6276,1983,MALAYSIA,35–39,580.0
6277,1983,MALAYSIA,40–44,513.3
6278,1983,MALAYSIA,45–49,427.3
6279,1983,MALAYSIA,50–54,315.9
6280,1983,MALAYSIA,55–59,203.4
6281,1983,MALAYSIA,60–64,153.2
6282,1983,JOHOR,Total,623.7
6283,1983,JOHOR,15–19,73.5
6284,1983,JOHOR,20–24,114.2
6285,1983,JOHOR,25–29,103.8
6286,1983,JOHOR,30–34,85.6
6287,1983,JOHOR,35–39,67.8
6288,1983,JOHOR,40–44,59.8
6289,1983,JOHOR,45–49,42.1
6290,1983,JOHOR,50–54,35.8
6291,1983,JOHOR,55–59,23.8
6292,1983,JOHOR,60–64,17.3
6293,1983,KEDAH,Total,373.6
6294,1983,KEDAH,15–19,31.5
6295,1983,KEDAH,20–24,51.0
6296,1983,KEDAH,25–29,54.1
6297,1983,KEDAH,30–34,55.0
6298,1983,KEDAH,35–39,43.4
6299,1983,KEDAH,40–44,39.7
6300,1983,KEDAH,45–49,39.2
6301,1983,KEDAH,50–54,26.7
6302,1983,KEDAH,55–59,16.9
6303,1983,KEDAH,60–64,16.0
6304,1983,KELANTAN,Total,282.5
6305,1983,KELANTAN,15–19,17.2
6306,1983,KELANTAN,20–24,41.3
6307,1983,KELANTAN,25–29,40.4
6308,1983,KELANTAN,30–34,35.9
6309,1983,KELANTAN,35–39,37.9
6310,1983,KELANTAN,40–44,27.0
6311,1983,KELANTAN,45–49,29.2
6312,1983,KELANTAN,50–54,21.6
6313,1983,KELANTAN,55–59,19.9
6314,1983,KELANTAN,60–64,12.1
6315,1983,MELAKA,Total,165.5
6316,1983,MELAKA,15–19,17.3
6317,1983,MELAKA,20–24,27.4
6318,1983,MELAKA,25–29,27.0
6319,1983,MELAKA,30–34,24.8
6320,1983,MELAKA,35–39,16.5
6321,1983,MELAKA,40–44,18.9
6322,1983,MELAKA,45–49,13.2
6323,1983,MELAKA,50–54,12.1
6324,1983,MELAKA,55–59,5.2
6325,1983,MELAKA,60–64,3.1
6326,1983,NEGERI SEMBILAN,Total,215.0
6327,1983,NEGERI SEMBILAN,15–19,19.5
6328,1983,NEGERI SEMBILAN,20–24,37.8
6329,1983,NEGERI SEMBILAN,25–29,32.8
6330,1983,NEGERI SEMBILAN,30–34,29.1
6331,1983,NEGERI SEMBILAN,35–39,17.9
6332,1983,NEGERI SEMBILAN,40–44,29.1
6333,1983,NEGERI SEMBILAN,45–49,19.4
6334,1983,NEGERI SEMBILAN,50–54,15.8
6335,1983,NEGERI SEMBILAN,55–59,7.8
6336,1983,NEGERI SEMBILAN,60–64,5.9
6337,1983,PAHANG,Total,333.5
6338,1983,PAHANG,15–19,31.5
6339,1983,PAHANG,20–24,64.4
6340,1983,PAHANG,25–29,57.3
6341,1983,PAHANG,30–34,55.6
6342,1983,PAHANG,35–39,34.9
6343,1983,PAHANG,40–44,32.8
6344,1983,PAHANG,45–49,27.6
6345,1983,PAHANG,50–54,14.4
6346,1983,PAHANG,55–59,7.8
6347,1983,PAHANG,60–64,7.2
6348,1983,PULAU PINANG,Total,404.8
6349,1983,PULAU PINANG,15–19,50.7
6350,1983,PULAU PINANG,20–24,79.5
6351,1983,PULAU PINANG,25–29,63.2
